report_period,article_sku,quantity,unit_price,amount,freight
2024-09,ART-0142,6,23.97,143.82,4.77
2024-09,ART-0143,7,18.79,131.53,3.88
2024-09,ART-0144,6,19.08,114.48,4.22
2024-09,ART-0146,4,11.76,47.04,1.28
2024-09,ART-0147,9,25.44,228.96,7.64
2024-09,ART-0148,37,27.86,1030.82,29.76
2024-09,ART-0149,6,16.69,100.14,2.98
2024-10,ART-0000,5,23.06,115.3,4.29
2024-10,ART-0001,12,33.87,406.44,11.44
2024-10,ART-0002,16,28.58,457.28,14.56
2024-10,ART-0003,3,17.65,52.95,1.5
2024-10,ART-0004,7,21.81,152.67,4.74
2024-10,ART-0005,4,22.29,89.16,3.13
2024-10,ART-0006,13,26.82,348.66,11.56
2024-10,ART-0007,6,21.92,131.52,3.81
2024-10,ART-0008,4,10.19,40.76,1.22
2024-10,ART-0009,7,28.87,202.09,6.56
2024-10,ART-0010,21,36.95,775.95,25.23
2024-10,ART-0012,16,16.28,260.48,7.54
2024-10,ART-0013,3,26.17,78.51,3.09
2024-10,ART-0015,21,29.02,609.42,16.77
2024-10,ART-0016,6,42.46,254.76,9.07
2024-10,ART-0017,9,24.3,218.7,6.1
2024-10,ART-0019,9,15.23,137.07,4.22
2024-10,ART-0020,18,29.11,523.98,19.54
2024-10,ART-0021,5,36.82,184.1,5.72
2024-10,ART-0022,38,13.39,508.82,14.24
2024-10,ART-0023,8,15.89,127.12,3.62
2024-10,ART-0026,16,16.43,262.88,8.44
2024-10,ART-0027,9,12.97,116.73,3.75
2024-10,ART-0028,37,27.59,1020.83,35.66
2024-10,ART-0029,12,43.37,520.44,14.34
2024-10,ART-0030,4,45.61,182.44,4.19
2024-10,ART-0031,29,16.61,481.69,15.2
2024-10,ART-0032,16,35.26,564.16,20.63
2024-10,ART-0033,15,21.19,317.85,8.41
2024-10,ART-0034,4,10.07,40.28,1.34
2024-10,ART-0035,10,19.71,197.1,6.34
2024-10,ART-0036,14,28.44,398.16,11.53
2024-10,ART-0037,23,23.97,551.31,16.33
2024-10,ART-0038,8,41.16,329.28,10.86
2024-10,ART-0039,8,36.79,294.32,10.39
2024-10,ART-0040,9,13.98,125.82,3.46
2024-10,ART-0041,19,16.41,311.79,11.0
2024-10,ART-0042,3,31.06,93.18,2.83
2024-10,ART-0045,6,14.16,84.96,2.29
2024-10,ART-0046,10,23.98,239.8,6.74
2024-10,ART-0047,5,24.33,121.65,3.52
2024-10,ART-0048,12,14.65,175.8,4.95
2024-10,ART-0050,8,32.65,261.2,7.58
2024-10,ART-0051,13,7.14,92.82,3.13
2024-10,ART-0052,3,21.12,63.36,1.74
2024-10,ART-0053,22,15.54,341.88,8.89
2024-10,ART-0055,13,15.52,201.76,6.9
2024-10,ART-0057,31,24.43,757.33,28.02
2024-10,ART-0058,13,39.32,511.16,16.93
2024-10,ART-0059,18,10.28,185.04,5.36
2024-10,ART-0060,23,10.37,238.51,6.8
2024-10,ART-0062,10,19.93,199.3,4.75
2024-10,ART-0063,12,15.62,187.44,6.97
2024-10,ART-0064,12,12.62,151.44,4.65
2024-10,ART-0065,8,32.96,263.68,6.39
2024-10,ART-0066,4,36.86,147.44,5.51
2024-10,ART-0067,10,13.62,136.2,3.79
2024-10,ART-0068,15,72.3,1084.5,32.26
2024-10,ART-0069,8,15.06,120.48,3.5
2024-10,ART-0071,11,7.32,80.52,2.31
2024-10,ART-0072,10,23.44,234.4,5.58
2024-10,ART-0074,10,22.74,227.4,5.6
2024-10,ART-0075,5,41.41,207.05,6.25
2024-10,ART-0076,7,12.98,90.86,2.94
2024-10,ART-0077,6,14.63,87.78,3.3
2024-10,ART-0078,16,19.65,314.4,9.05
2024-10,ART-0079,4,13.79,55.16,1.76
2024-10,ART-0081,8,14.27,114.16,3.02
2024-10,ART-0082,11,49.43,543.73,13.88
2024-10,ART-0084,11,15.49,170.39,5.02
2024-10,ART-0085,22,50.62,1113.64,29.3
2024-10,ART-0086,15,24.39,365.85,13.01
2024-10,ART-0087,4,28.05,112.2,2.39
2024-10,ART-0088,24,21.1,506.4,14.38
2024-10,ART-0089,8,38.56,308.48,7.61
2024-10,ART-0090,12,22.73,272.76,8.17
2024-10,ART-0091,18,20.31,365.58,12.62
2024-10,ART-0093,6,13.6,81.6,2.71
2024-10,ART-0094,8,11.28,90.24,3.44
2024-10,ART-0095,10,13.47,134.7,4.3
2024-10,ART-0096,16,14.39,230.24,7.03
2024-10,ART-0097,22,30.69,675.18,21.61
2024-10,ART-0100,9,9.71,87.39,2.94
2024-10,ART-0101,15,22.71,340.65,9.6
2024-10,ART-0104,8,21.59,172.72,5.62
2024-10,ART-0105,9,7.25,65.25,2.23
2024-10,ART-0106,29,35.79,1037.91,41.17
2024-10,ART-0107,10,32.71,327.1,8.9
2024-10,ART-0108,6,19.43,116.58,3.78
2024-10,ART-0109,7,19.97,139.79,3.53
2024-10,ART-0110,30,11.66,349.8,11.3
2024-10,ART-0111,12,27.64,331.68,12.01
2024-10,ART-0112,7,18.09,126.63,3.67
2024-10,ART-0113,20,16.97,339.4,11.16
2024-10,ART-0114,10,25.28,252.8,6.5
2024-10,ART-0115,10,18.96,189.6,4.6
2024-10,ART-0117,27,37.93,1024.11,32.57
2024-10,ART-0118,7,15.85,110.95,3.4
2024-10,ART-0119,5,33.9,169.5,5.07
2024-10,ART-0120,18,10.74,193.32,7.51
2024-10,ART-0121,17,11.63,197.71,7.27
2024-10,ART-0122,11,22.59,248.49,7.62
2024-10,ART-0124,16,11.42,182.72,4.63
2024-10,ART-0126,10,17.56,175.6,3.49
2024-10,ART-0127,9,18.72,168.48,5.94
2024-10,ART-0128,13,9.83,127.79,3.8
2024-10,ART-0129,10,36.07,360.7,11.05
2024-10,ART-0130,8,49.21,393.68,10.01
2024-10,ART-0131,8,34.01,272.08,9.98
2024-10,ART-0132,16,30.65,490.4,11.96
2024-10,ART-0134,9,17.26,155.34,4.17
2024-10,ART-0135,19,13.06,248.14,8.11
2024-10,ART-0136,18,24.12,434.16,12.72
2024-10,ART-0137,11,21.13,232.43,5.56
2024-10,ART-0138,8,16.04,128.32,3.91
2024-10,ART-0139,16,16.14,258.24,8.26
2024-10,ART-0140,5,19.2,96.0,3.79
2024-10,ART-0141,4,18.51,74.04,2.28
2024-10,ART-0142,6,24.1,144.6,4.21
2024-10,ART-0143,10,19.22,192.2,4.71
2024-10,ART-0144,6,18.91,113.46,3.9
2024-10,ART-0145,19,24.0,456.0,14.11
2024-10,ART-0146,3,11.56,34.68,1.22
2024-10,ART-0147,12,25.41,304.92,11.26
2024-10,ART-0148,18,28.38,510.84,18.06
2024-10,ART-0149,6,16.87,101.22,3.06
2024-11,ART-0000,10,23.69,236.9,7.5
2024-11,ART-0001,11,34.19,376.09,10.58
2024-11,ART-0002,17,27.99,475.83,12.67
2024-11,ART-0003,6,17.89,107.34,3.73
2024-11,ART-0004,4,22.09,88.36,3.3
2024-11,ART-0005,6,22.49,134.94,3.75
2024-11,ART-0007,5,21.91,109.55,4.05
2024-11,ART-0008,11,10.37,114.07,3.59
2024-11,ART-0010,22,37.04,814.88,27.41
2024-11,ART-0011,21,25.9,543.9,15.54
2024-11,ART-0012,20,15.94,318.8,9.85
2024-11,ART-0013,3,26.23,78.69,2.35
2024-11,ART-0014,8,25.84,206.72,6.35
2024-11,ART-0015,33,28.79,950.07,29.94
2024-11,ART-0016,7,43.03,301.21,11.07
2024-11,ART-0017,11,24.01,264.11,7.67
2024-11,ART-0018,19,8.29,157.51,4.0
2024-11,ART-0019,12,15.39,184.68,5.96
2024-11,ART-0022,49,13.44,658.56,18.27
2024-11,ART-0023,9,15.92,143.28,3.82
2024-11,ART-0024,14,31.25,437.5,8.71
2024-11,ART-0025,4,25.7,102.8,3.29
2024-11,ART-0026,17,15.82,268.94,9.14
2024-11,ART-0028,39,27.55,1074.45,36.04
2024-11,ART-0029,9,42.33,380.97,10.16
2024-11,ART-0030,5,45.89,229.45,7.39
2024-11,ART-0031,33,17.0,561.0,15.13
2024-11,ART-0035,6,19.92,119.52,4.44
2024-11,ART-0037,21,23.75,498.75,14.99
2024-11,ART-0038,5,40.75,203.75,5.73
2024-11,ART-0041,19,16.3,309.7,10.26
2024-11,ART-0042,3,31.22,93.66,2.92
2024-11,ART-0043,6,17.04,102.24,3.0
2024-11,ART-0044,30,11.68,350.4,9.1
2024-11,ART-0045,6,14.25,85.5,2.67
2024-11,ART-0046,12,24.0,288.0,7.7
2024-11,ART-0047,8,24.23,193.84,5.69
2024-11,ART-0048,12,14.79,177.48,5.88
2024-11,ART-0049,6,41.69,250.14,7.19
2024-11,ART-0050,9,32.51,292.59,8.65
2024-11,ART-0051,9,7.38,66.42,2.35
2024-11,ART-0052,4,20.97,83.88,2.92
2024-11,ART-0053,16,15.42,246.72,8.39
2024-11,ART-0054,9,15.81,142.29,4.42
2024-11,ART-0055,10,15.47,154.7,4.9
2024-11,ART-0056,20,28.68,573.6,18.51
2024-11,ART-0057,35,24.07,842.45,22.4
2024-11,ART-0058,14,39.84,557.76,13.59
2024-11,ART-0059,13,10.26,133.38,4.2
2024-11,ART-0060,30,10.35,310.5,8.67
2024-11,ART-0061,5,18.98,94.9,2.96
2024-11,ART-0062,8,20.64,165.12,5.4
2024-11,ART-0063,9,15.93,143.37,3.17
2024-11,ART-0064,11,12.71,139.81,4.47
2024-11,ART-0065,12,32.6,391.2,12.7
2024-11,ART-0066,3,37.78,113.34,3.52
2024-11,ART-0067,23,13.66,314.18,12.18
2024-11,ART-0068,15,71.95,1079.25,38.33
2024-11,ART-0069,10,15.19,151.9,4.31
2024-11,ART-0071,13,7.34,95.42,2.75
2024-11,ART-0072,14,23.5,329.0,10.61
2024-11,ART-0074,5,22.48,112.4,2.78
2024-11,ART-0075,3,41.3,123.9,4.32
2024-11,ART-0076,8,13.3,106.4,4.18
2024-11,ART-0077,5,14.44,72.2,1.95
2024-11,ART-0079,4,13.46,53.84,1.51
2024-11,ART-0080,14,37.49,524.86,15.55
2024-11,ART-0081,5,14.12,70.6,2.37
2024-11,ART-0084,15,15.88,238.2,6.82
2024-11,ART-0085,24,51.33,1231.92,38.8
2024-11,ART-0087,5,27.72,138.6,4.66
2024-11,ART-0088,31,21.38,662.78,19.26
2024-11,ART-0089,9,39.41,354.69,10.21
2024-11,ART-0090,9,22.92,206.28,6.44
2024-11,ART-0091,21,20.5,430.5,16.71
2024-11,ART-0092,23,30.33,697.59,26.06
2024-11,ART-0093,5,13.83,69.15,2.42
2024-11,ART-0095,14,13.91,194.74,5.66
2024-11,ART-0096,18,14.2,255.6,10.23
2024-11,ART-0097,31,30.89,957.59,23.87
2024-11,ART-0098,5,23.86,119.3,2.97
2024-11,ART-0099,4,24.05,96.2,3.07
2024-11,ART-0100,14,9.76,136.64,3.97
2024-11,ART-0101,17,22.71,386.07,11.69
2024-11,ART-0102,12,22.46,269.52,8.27
2024-11,ART-0103,12,14.09,169.08,5.08
2024-11,ART-0104,7,21.5,150.5,5.28
2024-11,ART-0106,35,35.67,1248.45,44.0
2024-11,ART-0107,21,32.78,688.38,24.67
2024-11,ART-0108,5,19.09,95.45,3.44
2024-11,ART-0109,11,20.4,224.4,6.28
2024-11,ART-0110,24,11.51,276.24,9.21
2024-11,ART-0111,12,27.83,333.96,9.56
2024-11,ART-0112,6,18.19,109.14,3.93
2024-11,ART-0113,36,17.38,625.68,17.46
2024-11,ART-0114,7,25.45,178.15,4.44
2024-11,ART-0115,7,18.95,132.65,4.26
2024-11,ART-0116,13,13.28,172.64,4.98
2024-11,ART-0117,27,37.37,1008.99,35.53
2024-11,ART-0118,7,15.44,108.08,3.82
2024-11,ART-0119,4,34.89,139.56,5.5
2024-11,ART-0120,15,10.58,158.7,5.11
2024-11,ART-0121,23,11.48,264.04,9.1
2024-11,ART-0123,6,17.94,107.64,2.95
2024-11,ART-0124,16,11.49,183.84,6.79
2024-11,ART-0125,18,14.44,259.92,7.11
2024-11,ART-0129,10,35.99,359.9,9.19
2024-11,ART-0130,14,50.67,709.38,25.8
2024-11,ART-0131,7,34.5,241.5,7.54
2024-11,ART-0132,8,30.85,246.8,8.07
2024-11,ART-0133,5,13.38,66.9,2.15
2024-11,ART-0134,6,17.06,102.36,2.79
2024-11,ART-0135,27,13.29,358.83,13.43
2024-11,ART-0138,11,16.18,177.98,6.06
2024-11,ART-0139,14,16.01,224.14,7.24
2024-11,ART-0141,3,18.24,54.72,1.6
2024-11,ART-0142,11,23.04,253.44,8.25
2024-11,ART-0143,9,19.38,174.42,5.08
2024-11,ART-0144,8,19.08,152.64,3.82
2024-11,ART-0147,9,25.23,227.07,7.51
2024-11,ART-0149,11,16.67,183.37,4.96
2024-12,ART-0000,7,23.92,167.44,6.08
2024-12,ART-0001,21,33.01,693.21,21.17
2024-12,ART-0003,6,17.76,106.56,3.51
2024-12,ART-0004,7,21.54,150.78,5.93
2024-12,ART-0005,4,22.89,91.56,3.21
2024-12,ART-0006,19,27.01,513.19,14.85
2024-12,ART-0007,5,22.26,111.3,4.05
2024-12,ART-0008,7,10.31,72.17,2.01
2024-12,ART-0009,8,28.65,229.2,9.31
2024-12,ART-0011,11,25.96,285.56,10.6
2024-12,ART-0012,14,15.96,223.44,7.07
2024-12,ART-0013,4,25.77,103.08,3.27
2024-12,ART-0014,9,25.75,231.75,5.75
2024-12,ART-0015,28,28.79,806.12,24.54
2024-12,ART-0017,6,24.09,144.54,3.89
2024-12,ART-0018,13,8.3,107.9,3.83
2024-12,ART-0019,16,14.96,239.36,7.75
2024-12,ART-0020,12,28.84,346.08,10.97
2024-12,ART-0021,7,37.34,261.38,9.12
2024-12,ART-0022,21,13.3,279.3,7.59
2024-12,ART-0023,13,16.3,211.9,9.01
2024-12,ART-0024,17,31.36,533.12,13.82
2024-12,ART-0026,18,16.02,288.36,9.76
2024-12,ART-0027,11,13.14,144.54,4.27
2024-12,ART-0029,12,42.48,509.76,18.97
2024-12,ART-0030,3,44.91,134.73,3.09
2024-12,ART-0031,23,16.52,379.96,14.74
2024-12,ART-0032,13,34.76,451.88,15.03
2024-12,ART-0033,12,20.51,246.12,6.71
2024-12,ART-0034,3,10.05,30.15,0.96
2024-12,ART-0035,12,19.6,235.2,8.54
2024-12,ART-0037,14,23.62,330.68,8.61
2024-12,ART-0039,8,37.28,298.24,9.7
2024-12,ART-0040,8,13.54,108.32,3.48
2024-12,ART-0042,5,31.36,156.8,5.53
2024-12,ART-0043,4,16.82,67.28,2.38
2024-12,ART-0044,47,11.71,550.37,14.97
2024-12,ART-0045,4,14.39,57.56,1.77
2024-12,ART-0048,14,14.59,204.26,5.37
2024-12,ART-0049,6,42.0,252.0,9.91
2024-12,ART-0050,8,32.42,259.36,8.04
2024-12,ART-0051,14,7.19,100.66,2.7
2024-12,ART-0052,5,21.02,105.1,4.01
2024-12,ART-0053,26,15.06,391.56,10.05
2024-12,ART-0054,10,15.74,157.4,3.49
2024-12,ART-0055,14,15.45,216.3,6.48
2024-12,ART-0056,27,28.47,768.69,25.85
2024-12,ART-0057,26,23.8,618.8,15.28
2024-12,ART-0058,17,39.73,675.41,22.7
2024-12,ART-0059,18,10.23,184.14,6.36
2024-12,ART-0061,9,19.31,173.79,5.25
2024-12,ART-0062,8,20.52,164.16,4.58
2024-12,ART-0063,14,15.97,223.58,7.09
2024-12,ART-0065,13,32.39,421.07,13.51
2024-12,ART-0067,15,13.74,206.1,6.4
2024-12,ART-0068,16,72.65,1162.4,42.7
2024-12,ART-0069,19,15.07,286.33,6.21
2024-12,ART-0070,12,44.34,532.08,14.0
2024-12,ART-0071,10,7.31,73.1,2.6
2024-12,ART-0072,16,23.1,369.6,12.47
2024-12,ART-0074,5,22.79,113.95,3.27
2024-12,ART-0075,5,40.86,204.3,6.75
2024-12,ART-0076,10,13.09,130.9,4.13
2024-12,ART-0077,4,14.76,59.04,1.79
2024-12,ART-0078,18,19.69,354.42,12.61
2024-12,ART-0079,4,13.8,55.2,1.71
2024-12,ART-0080,15,36.84,552.6,17.72
2024-12,ART-0081,4,14.56,58.24,1.5
2024-12,ART-0082,12,50.63,607.56,18.76
2024-12,ART-0083,19,17.97,341.43,9.39
2024-12,ART-0084,10,15.8,158.0,4.26
2024-12,ART-0085,23,51.44,1183.12,39.94
2024-12,ART-0086,18,24.39,439.02,14.8
2024-12,ART-0087,5,27.75,138.75,4.92
2024-12,ART-0088,29,21.4,620.6,15.15
2024-12,ART-0090,9,22.31,200.79,6.6
2024-12,ART-0091,20,20.09,401.8,12.71
2024-12,ART-0092,19,30.83,585.77,18.51
2024-12,ART-0093,7,14.0,98.0,2.46
2024-12,ART-0094,10,11.34,113.4,3.38
2024-12,ART-0095,21,13.7,287.7,10.5
2024-12,ART-0097,21,30.86,648.06,20.32
2024-12,ART-0100,16,9.91,158.56,4.59
2024-12,ART-0103,13,13.59,176.67,5.76
2024-12,ART-0104,10,21.56,215.6,6.13
2024-12,ART-0105,13,7.18,93.34,2.67
2024-12,ART-0106,20,34.93,698.6,23.91
2024-12,ART-0107,19,33.43,635.17,19.31
2024-12,ART-0108,6,19.45,116.7,3.46
2024-12,ART-0109,6,19.91,119.46,4.14
2024-12,ART-0110,33,11.66,384.78,9.07
2024-12,ART-0111,21,27.95,586.95,16.17
2024-12,ART-0112,5,17.94,89.7,2.87
2024-12,ART-0113,38,16.99,645.62,17.85
2024-12,ART-0114,8,25.73,205.84,6.96
2024-12,ART-0115,10,19.1,191.0,5.62
2024-12,ART-0117,37,37.61,1391.57,37.94
2024-12,ART-0118,8,15.66,125.28,3.81
2024-12,ART-0119,4,34.24,136.96,4.21
2024-12,ART-0120,17,10.55,179.35,5.1
2024-12,ART-0121,17,11.66,198.22,7.14
2024-12,ART-0122,22,23.53,517.66,19.39
2024-12,ART-0123,6,18.01,108.06,3.63
2024-12,ART-0125,18,14.55,261.9,6.08
2024-12,ART-0126,10,17.46,174.6,5.75
2024-12,ART-0127,12,18.55,222.6,6.59
2024-12,ART-0128,15,9.95,149.25,5.02
2024-12,ART-0129,15,36.6,549.0,19.2
2024-12,ART-0130,7,49.61,347.27,11.29
2024-12,ART-0131,8,33.69,269.52,8.65
2024-12,ART-0132,12,31.1,373.2,9.61
2024-12,ART-0133,5,13.46,67.3,1.81
2024-12,ART-0134,7,17.42,121.94,4.18
2024-12,ART-0135,18,13.04,234.72,8.14
2024-12,ART-0136,22,24.05,529.1,17.32
2024-12,ART-0137,7,21.5,150.5,3.99
2024-12,ART-0138,14,15.98,223.72,6.21
2024-12,ART-0139,13,16.1,209.3,8.52
2024-12,ART-0141,5,18.75,93.75,2.99
2024-12,ART-0142,7,23.45,164.15,5.2
2024-12,ART-0143,10,18.96,189.6,6.06
2024-12,ART-0144,7,19.02,133.14,4.83
2024-12,ART-0145,19,23.91,454.29,11.44
2024-12,ART-0146,7,11.47,80.29,2.92
2024-12,ART-0148,43,28.0,1204.0,31.23
2024-12,ART-0149,7,16.8,117.6,3.81
2025-01,ART-0000,6,23.05,138.3,4.04
2025-01,ART-0001,12,33.87,406.44,13.07
2025-01,ART-0002,10,28.52,285.2,11.3
2025-01,ART-0003,8,17.73,141.84,4.8
2025-01,ART-0004,5,21.71,108.55,3.44
2025-01,ART-0005,5,22.45,112.25,3.84
2025-01,ART-0006,13,27.16,353.08,10.95
2025-01,ART-0008,9,10.41,93.69,3.3
2025-01,ART-0009,4,28.85,115.4,3.18
2025-01,ART-0010,21,36.81,773.01,27.29
2025-01,ART-0011,17,25.55,434.35,14.74
2025-01,ART-0012,18,15.67,282.06,7.63
2025-01,ART-0013,2,26.16,52.32,1.58
2025-01,ART-0014,8,26.28,210.24,7.3
2025-01,ART-0015,24,28.64,687.36,23.9
2025-01,ART-0017,11,24.17,265.87,8.99
2025-01,ART-0018,18,8.39,151.02,4.33
2025-01,ART-0019,17,15.15,257.55,8.93
2025-01,ART-0021,13,35.74,464.62,12.35
2025-01,ART-0022,37,13.36,494.32,18.18
2025-01,ART-0023,11,16.09,176.99,5.07
2025-01,ART-0024,12,31.23,374.76,11.55
2025-01,ART-0025,4,26.24,104.96,2.11
2025-01,ART-0026,19,15.89,301.91,10.0
2025-01,ART-0027,14,12.73,178.22,6.15
2025-01,ART-0028,38,27.47,1043.86,25.03
2025-01,ART-0029,10,43.29,432.9,12.49
2025-01,ART-0030,4,44.29,177.16,5.57
2025-01,ART-0032,10,34.79,347.9,9.51
2025-01,ART-0033,11,20.69,227.59,6.9
2025-01,ART-0034,2,10.05,20.1,0.57
2025-01,ART-0035,11,19.88,218.68,7.1
2025-01,ART-0036,13,28.38,368.94,9.91
2025-01,ART-0037,17,23.47,398.99,11.33
2025-01,ART-0038,8,40.72,325.76,10.0
2025-01,ART-0039,5,36.47,182.35,5.6
2025-01,ART-0040,6,13.93,83.58,3.18
2025-01,ART-0041,31,16.23,503.13,13.36
2025-01,ART-0042,3,31.15,93.45,2.98
2025-01,ART-0043,5,16.78,83.9,2.57
2025-01,ART-0044,44,11.71,515.24,17.11
2025-01,ART-0045,6,14.4,86.4,2.5
2025-01,ART-0046,13,23.53,305.89,10.64
2025-01,ART-0047,4,24.61,98.44,2.76
2025-01,ART-0048,19,14.57,276.83,9.63
2025-01,ART-0049,5,43.16,215.8,7.68
2025-01,ART-0050,4,32.76,131.04,3.31
2025-01,ART-0051,9,7.17,64.53,1.89
2025-01,ART-0052,5,21.24,106.2,3.85
2025-01,ART-0053,23,15.29,351.67,10.64
2025-01,ART-0054,8,15.94,127.52,3.23
2025-01,ART-0055,11,15.32,168.52,4.76
2025-01,ART-0056,21,28.2,592.2,17.78
2025-01,ART-0058,9,40.18,361.62,9.84
2025-01,ART-0059,9,10.31,92.79,3.07
2025-01,ART-0060,18,10.27,184.86,6.67
2025-01,ART-0061,6,19.32,115.92,3.12
2025-01,ART-0062,7,20.42,142.94,4.13
2025-01,ART-0063,10,15.7,157.0,5.39
2025-01,ART-0064,19,12.53,238.07,7.98
2025-01,ART-0065,10,32.55,325.5,10.67
2025-01,ART-0067,16,13.85,221.6,7.64
2025-01,ART-0068,11,73.09,803.99,24.7
2025-01,ART-0069,12,15.33,183.96,5.83
2025-01,ART-0070,6,44.57,267.42,8.27
2025-01,ART-0071,9,7.43,66.87,1.91
2025-01,ART-0072,13,23.5,305.5,10.02
2025-01,ART-0073,11,19.25,211.75,6.34
2025-01,ART-0075,5,41.44,207.2,5.94
2025-01,ART-0077,5,14.87,74.35,2.16
2025-01,ART-0079,6,14.06,84.36,2.91
2025-01,ART-0080,15,37.46,561.9,18.79
2025-01,ART-0081,6,14.36,86.16,2.66
2025-01,ART-0082,11,49.4,543.4,20.72
2025-01,ART-0083,15,18.18,272.7,8.57
2025-01,ART-0084,13,16.01,208.13,6.64
2025-01,ART-0085,38,50.45,1917.1,55.58
2025-01,ART-0086,23,24.82,570.86,17.19
2025-01,ART-0087,4,27.97,111.88,3.32
2025-01,ART-0088,24,20.99,503.76,10.0
2025-01,ART-0089,14,38.3,536.2,16.92
2025-01,ART-0091,21,20.46,429.66,11.38
2025-01,ART-0092,18,31.2,561.6,14.17
2025-01,ART-0093,7,13.85,96.95,3.3
2025-01,ART-0094,8,11.16,89.28,2.95
2025-01,ART-0095,18,13.6,244.8,7.06
2025-01,ART-0096,26,14.41,374.66,11.01
2025-01,ART-0097,22,30.63,673.86,13.9
2025-01,ART-0098,5,24.1,120.5,3.51
2025-01,ART-0099,5,24.27,121.35,2.83
2025-01,ART-0100,9,9.82,88.38,2.97
2025-01,ART-0101,22,22.83,502.26,14.54
2025-01,ART-0102,11,22.57,248.27,8.04
2025-01,ART-0103,18,13.79,248.22,9.75
2025-01,ART-0104,15,21.65,324.75,9.71
2025-01,ART-0106,30,35.52,1065.6,37.95
2025-01,ART-0107,17,33.26,565.42,17.62
2025-01,ART-0108,7,19.09,133.63,3.97
2025-01,ART-0109,4,20.18,80.72,2.06
2025-01,ART-0110,22,11.51,253.22,7.22
2025-01,ART-0111,9,27.61,248.49,6.53
2025-01,ART-0112,5,17.75,88.75,2.66
2025-01,ART-0113,19,17.02,323.38,8.62
2025-01,ART-0115,7,19.15,134.05,4.71
2025-01,ART-0117,22,38.36,843.92,24.93
2025-01,ART-0119,6,35.11,210.66,8.53
2025-01,ART-0121,13,11.62,151.06,5.7
2025-01,ART-0122,10,23.03,230.3,6.33
2025-01,ART-0123,5,17.92,89.6,2.92
2025-01,ART-0124,15,11.25,168.75,4.18
2025-01,ART-0125,12,14.57,174.84,6.2
2025-01,ART-0126,17,17.59,299.03,9.02
2025-01,ART-0127,11,18.89,207.79,5.98
2025-01,ART-0128,11,10.02,110.22,4.3
2025-01,ART-0129,6,35.83,214.98,6.25
2025-01,ART-0130,8,50.92,407.36,12.91
2025-01,ART-0131,6,33.96,203.76,5.27
2025-01,ART-0133,4,13.17,52.68,1.77
2025-01,ART-0134,9,17.22,154.98,5.49
2025-01,ART-0135,15,12.76,191.4,4.91
2025-01,ART-0137,10,21.13,211.3,7.71
2025-01,ART-0139,14,16.23,227.22,5.76
2025-01,ART-0140,5,19.15,95.75,2.82
2025-01,ART-0141,4,18.78,75.12,2.38
2025-01,ART-0143,10,18.87,188.7,6.24
2025-01,ART-0144,3,18.95,56.85,1.82
2025-01,ART-0146,4,11.56,46.24,1.15
2025-01,ART-0147,17,25.39,431.63,10.42
2025-01,ART-0148,38,28.17,1070.46,32.36
2025-01,ART-0149,5,17.09,85.45,2.97
2025-02,ART-0000,9,23.73,213.57,6.07
2025-02,ART-0001,13,33.49,435.37,15.14
2025-02,ART-0003,8,17.9,143.2,5.0
2025-02,ART-0004,5,21.44,107.2,3.29
2025-02,ART-0006,15,26.85,402.75,11.36
2025-02,ART-0007,6,22.33,133.98,4.28
2025-02,ART-0008,7,10.37,72.59,2.49
2025-02,ART-0010,24,37.18,892.32,30.98
2025-02,ART-0011,24,25.78,618.72,14.84
2025-02,ART-0012,12,15.91,190.92,5.64
2025-02,ART-0013,3,25.52,76.56,2.08
2025-02,ART-0014,12,26.1,313.2,10.13
2025-02,ART-0015,21,28.6,600.6,16.73
2025-02,ART-0016,7,42.58,298.06,7.81
2025-02,ART-0017,9,24.41,219.69,6.29
2025-02,ART-0019,24,15.24,365.76,9.23
2025-02,ART-0020,14,29.18,408.52,12.56
2025-02,ART-0021,10,37.08,370.8,10.79
2025-02,ART-0022,42,13.53,568.26,14.53
2025-02,ART-0024,13,31.27,406.51,10.73
2025-02,ART-0025,4,25.15,100.6,3.19
2025-02,ART-0026,21,15.84,332.64,10.82
2025-02,ART-0027,7,12.95,90.65,1.88
2025-02,ART-0029,18,42.42,763.56,22.92
2025-02,ART-0030,4,45.44,181.76,6.35
2025-02,ART-0031,31,16.76,519.56,17.6
2025-02,ART-0032,11,34.68,381.48,9.54
2025-02,ART-0033,24,21.35,512.4,16.29
2025-02,ART-0035,12,19.48,233.76,4.66
2025-02,ART-0037,17,23.58,400.86,13.9
2025-02,ART-0038,7,41.03,287.21,10.16
2025-02,ART-0039,7,37.08,259.56,8.6
2025-02,ART-0040,8,13.75,110.0,3.71
2025-02,ART-0041,34,16.29,553.86,19.49
2025-02,ART-0042,3,30.85,92.55,2.18
2025-02,ART-0043,3,16.92,50.76,1.52
2025-02,ART-0044,29,11.58,335.82,7.91
2025-02,ART-0045,8,14.19,113.52,3.41
2025-02,ART-0046,16,23.37,373.92,10.96
2025-02,ART-0047,6,24.38,146.28,4.62
2025-02,ART-0049,6,42.1,252.6,9.71
2025-02,ART-0050,12,32.67,392.04,12.66
2025-02,ART-0051,13,7.28,94.64,3.1
2025-02,ART-0052,7,20.74,145.18,5.06
2025-02,ART-0053,22,15.17,333.74,9.19
2025-02,ART-0054,12,15.93,191.16,5.16
2025-02,ART-0056,23,29.13,669.99,23.87
2025-02,ART-0057,22,24.93,548.46,14.37
